,uri,rank,date
6635,0YPXkQthLWrhNGoKTbwCJ8,1.0,1987-05-09 00:00:00
6636,7BeV8s7R68eqPelMmvp5tu,1.0,1987-04-25 00:00:00
6637,4kdy7pEmy9rvSUjTt5wFhV,34.0,1987-03-21 00:00:00
6638,4uSpCtFtrK65GoqJpQj6V6,40.0,1987-03-14 00:00:00
6639,2Iib2MV3ECFJAourgP9dlY,3.0,1987-05-02 00:00:00
6640,6qpJ58cl6Gt41jGhPpee1D,25.0,1987-04-04 00:00:00
6641,4FowdvJFbw9t2UWqxqTR5f,15.0,1987-05-09 00:00:00
6642,5h4Gsmax0yUc1SSb0acWuk,34.0,1987-03-28 00:00:00
6643,3a1T0kbSyWjWIohSQozNBf,1.0,1987-05-30 00:00:00
6644,473dVAB97y06dfl6OBb1uj,7.0,1987-05-16 00:00:00
6645,3KkZ41mVEVQrdNTOv6xh08,26.0,1987-04-11 00:00:00
6646,4npQqHOi5Zxxyw1oarSivu,3.0,1987-05-30 00:00:00
6647,2xEhTQcmrRNaxfUOvSAgXo,4.0,1987-05-23 00:00:00
6648,7GgXZh2UiM865G5nlX0R8B,4.0,1987-05-30 00:00:00
6649,3IrDvRNvGtY9EOGe854cQH,18.0,1987-05-23 00:00:00
6650,2tY1gxCKslfXLFpFofYmJQ,29.0,1987-04-11 00:00:00
6651,3YWadARArCspucJinway0c,7.0,1987-06-13 00:00:00
6652,2UsHiSLRO9JlmGvfiNyHbY,12.0,1987-05-16 00:00:00
6653,7tNKVbz9y6ADxa0Fcp40px,18.0,1987-05-09 00:00:00
6654,6BFAZ85ZX1nA6CZJq3FjPm,14.0,1987-05-30 00:00:00
6655,3smjYriN3K7zQvfikuRwnK,1.0,1987-06-20 00:00:00
6656,4Zj9VM4fO1KwkU3lFaECsW,4.0,1987-06-13 00:00:00
6657,3IgFp6UqtV0kavptQaRRhw,14.0,1987-06-13 00:00:00
6658,74tEbHEMtaqVuZaseDdll4,6.0,1987-07-04 00:00:00
6659,7Jd5q2KqRATdE2T7TWOrdy,9.0,1987-06-27 00:00:00
6660,4DwY9qXH9uAJKixZoWyiAQ,38.0,1987-04-18 00:00:00
6661,0mRKVIiKld3TIFTNc6hYqB,28.0,1987-05-16 00:00:00
6662,6sawhOATOEe0cGzXJfMJQE,2.0,1987-06-27 00:00:00
6663,1yTO3o0L5V5ax7RE4xpRLt,4.0,1987-07-11 00:00:00
6664,44Xxio4lLRdGtVtUBSlSpS,35.0,1987-05-09 00:00:00
6665,7jJyv03xCQcVq8ZAIAM7Wx,14.0,1987-07-04 00:00:00
6666,6UDe8jQ8wCvv8TuLG7hKnR,36.0,1987-05-30 00:00:00
6667,6Z9qTK7hFnHmITOFURnRix,14.0,1987-06-27 00:00:00
6668,5PZTuGuAEb9tavQklihOaR,5.0,1987-07-25 00:00:00
6669,2ZiDI3YDFp2je2qzzmApbA,34.0,1987-05-30 00:00:00
6670,3J9NEWkd9Cx1MwSSvDySkL,19.0,1987-06-20 00:00:00
6671,2k1np6GRFvKjgjYfo2g39B,1.0,1987-07-04 00:00:00
6672,54b8qPFqYqIndfdxiLApea,1.0,1987-07-25 00:00:00
6673,4AMJpEnPy0sm65vT4KPZbc,4.0,1987-07-18 00:00:00
6674,7p3m4hgqPL1vdsop0b4JaB,17.0,1987-06-27 00:00:00
6675,4TAHk0BRf8gjg0Mmowcc8I,1.0,1987-08-01 00:00:00
6676,4NmIAyrJZs164oJZPTOcZr,5.0,1987-07-18 00:00:00
6677,2Plu3dyvMjoQKAqdWLcVC0,24.0,1987-07-18 00:00:00
6678,0TUH8n9533PcLWf1xApV6y,7.0,1987-08-01 00:00:00
6679,1krKp0OXeCH6SI5SXl8tu5,8.0,1987-08-01 00:00:00
6680,6QnFHieoch6U9J8zfv6hml,1.0,1987-08-15 00:00:00
6681,6P1zaBgYv8c1A0vdJ6bBMV,36.0,1987-06-20 00:00:00
6682,5Yb6FBg9BVlTW15AxtS1nT,37.0,1987-06-20 00:00:00
6683,6EoAUmLaog9mUTMDtdVudr,2.0,1987-09-05 00:00:00
6684,0lccZpdMhW10Qs5iP0j727,4.0,1987-08-15 00:00:00
6685,7byGdkcphPA1ovkas0OBFr,7.0,1987-08-22 00:00:00
6686,6RnEe2AkQIicLcRvwuGUmI,13.0,1987-07-18 00:00:00
6687,7HhPOs2zt5fq2h6HJtwSAL,39.0,1987-06-13 00:00:00
6688,4pPKjdchljyKi5635cjNuj,24.0,1987-07-25 00:00:00
6689,02zvRcAf1GifEU0yRKpnz8,15.0,1987-08-08 00:00:00
6690,76TweiQmmIfRpGVZUMNZbT,10.0,1987-08-15 00:00:00
6691,4xGyNXNjL8tHkLJEqf2BRs,4.0,1987-09-05 00:00:00
6692,7fizPjAvd4DSWRJQptYpCC,25.0,1987-07-18 00:00:00
6693,3kybdZXFyayLCwKrcZpDFU,2.0,1987-08-29 00:00:00
6694,6rLdRISPT3Dxe6i7UhTBgV,22.0,1987-08-01 00:00:00
6695,76I9QHFf6voaDEVQkgAjtl,12.0,1987-08-29 00:00:00
6696,05gzfo9KmIHvJoXchhLdkC,8.0,1987-08-29 00:00:00
6697,0uMMLry3hzWGn3q3loqMkm,1.0,1987-09-19 00:00:00
6698,48ChxR0xuC0AIw9jfAt7yY,32.0,1987-07-25 00:00:00
6699,6qMrM4U5bf8n06PgX0qkB0,36.0,1987-07-11 00:00:00
6700,7mUKpNvf6inGCLI6T2wD4k,38.0,1987-07-11 00:00:00
6701,6S7SEd8cgOPl144cd0NPKe,15.0,1987-09-05 00:00:00
6702,5DdwTllBqV9AGrzfKrkwTH,32.0,1987-08-01 00:00:00
6703,0jYDPnmzpm1jCMWUPdOCe7,19.0,1987-08-29 00:00:00
6704,5O1gjRyWVqZAECJOSDYUGJ,3.0,1987-09-26 00:00:00
6705,29pzjF6ZkzcW3ofgOVbF0t,1.0,1987-10-10 00:00:00
6706,4Wq8XNUOZ0CylZEP2gXy3E,9.0,1987-09-19 00:00:00
6707,2gloq2eJAV28piOxTVUaoC,28.0,1987-08-22 00:00:00
6708,0tW6lCSXIZgo0xCVLwCbjE,2.0,1987-10-03 00:00:00
6709,3UP7dzy4ISy8S3HOReCd1q,7.0,1987-09-12 00:00:00
6710,3LOWoDxmlUMazwKxgL3tU5,7.0,1987-10-03 00:00:00
6711,5YzzWlWfAVNvtduNDHKhHc,5.0,1987-09-19 00:00:00
6712,00DUXwyq2cvgQpnwylziO3,20.0,1987-09-05 00:00:00
6713,00o4zNuqMzOZPKchQ7aLmz,2.0,1987-10-17 00:00:00
6714,2WRaH67caslkj50Tj7zXW0,37.0,1987-08-22 00:00:00
6715,2dtK0pUwhrG1HBR0gJUVGJ,40.0,1987-08-22 00:00:00
6716,73Rr0YmvBEqNwfAw6iISCQ,6.0,1987-10-03 00:00:00
6717,2G7ttyDosjWmunOYsNRm0C,4.0,1987-10-03 00:00:00
6718,74mFvjx6oGX6oNES48W8cn,16.0,1987-09-19 00:00:00
6719,5ZeKZBB57EnctaXih6hJvE,14.0,1987-10-31 00:00:00
6720,3t14IyH0Pwz1E7oMJZD1u5,5.0,1987-10-24 00:00:00
6721,1Ek46pyqkOheGskj1ZtfOw,25.0,1987-09-05 00:00:00
6722,1O7hDH3rrF8eyLxrpeoOfb,3.0,1987-10-24 00:00:00
6723,04sPczdSIFDQqRkqyxo8nI,26.0,1987-09-26 00:00:00
6724,73U7iE42GU9HCVtlbSQ2Fb,21.0,1987-10-03 00:00:00
6725,0GnZ9i0DsWh3Xq82qJ7zKB,23.0,1987-10-03 00:00:00
6726,42SYMWISn7xUpTNPLw9V5E,32.0,1987-09-26 00:00:00
6727,5uw9UIOXj6R8pOwXte8F5h,2.0,1987-11-14 00:00:00
6728,4JUPIKXMrtLirJlrnpISFc,11.0,1987-10-31 00:00:00
6729,0Nkbz5ibaSGuyMce9qGMS0,4.0,1987-11-21 00:00:00
6730,1f49W1Z4gW6yhLMaUzGb66,19.0,1987-10-24 00:00:00
6731,5A6Yt0h9zQOZdobYWsk7fL,36.0,1987-09-26 00:00:00
6732,6k9t5jjtdI35uvbXlySQOZ,30.0,1987-10-03 00:00:00
6733,3sX3c6QUPSAiKf77RZRf5B,1.0,1987-11-07 00:00:00
6734,3GfGTJ2xzC0rqKgdjNJLOC,1.0,1987-11-21 00:00:00
6735,515DGyYBAVFGguu6ZYAn7V,23.0,1987-10-24 00:00:00
6736,3hCibWQ58Vs1YNmD0uA14w,31.0,1987-11-14 00:00:00
6737,6JkYFfx8ucsKXFhbUXkzie,1.0,1987-10-31 00:00:00
6738,3zqTlJtp7KTPrNUKNahvAo,8.0,1987-11-14 00:00:00
6739,7EHf2bAj2XfzQJfCnuMtFi,26.0,1987-10-24 00:00:00
6740,5RK9Q1vogXWI60qVGDzTZA,37.0,1987-10-03 00:00:00
6741,0UZ3JQgBxeqPdBl0k8joSz,9.0,1987-12-05 00:00:00
6742,73KQ4isae3B5iTolmTeEVZ,21.0,1987-11-14 00:00:00
6743,44t9d62k7imJVkhndgXqMa,3.0,1987-11-21 00:00:00
6744,15vASgdsk0J4BrkZhVTxFG,1.0,1987-12-05 00:00:00
6745,3k5BXtsudQFynAlzYIzCgF,6.0,1987-12-12 00:00:00
6746,0p2lB3tOc2DJGTUltBxjkv,1.0,1987-10-17 00:00:00
6747,2WxRXUbJJFkJJkFyn8LfVj,5.0,1987-10-10 00:00:00
6748,0n1NI4TnEw0SeXSS4DNhhb,10.0,1987-10-17 00:00:00
6749,3lzfxAl8OYHslA9zOeFFH7,20.0,1987-10-10 00:00:00
6750,6XBvZEehQy3clOpFbT2FoY,26.0,1987-10-10 00:00:00
6751,0rPImSYezi40zBhwvIvTrr,22.0,1987-10-17 00:00:00
6752,4BFMQ15vXr626UOoZL8bUI,19.0,1987-12-26 00:00:00
6753,2GdWNthCTVMBnuw59WyIci,32.0,1987-10-10 00:00:00
6754,5j1zOOvkxxe4uZZ2Jgl8r4,24.0,1987-10-17 00:00:00
6755,1WnbaZhfZxfxvmdKEtj2L8,27.0,1987-10-17 00:00:00
6756,7lAVmqRbm79nGN4auDjJ9b,30.0,1987-10-17 00:00:00
6757,3vAaUXxMQL38tdh5WkmlLo,25.0,1987-12-26 00:00:00
6758,72ODHkHgM4fOhvXJqcUEqY,36.0,1987-10-17 00:00:00
6759,6gM3uxq9TPkms83bTSlK10,4.0,1988-01-02 00:00:00
6760,5B8sDKrg4VN8etjH0vFz40,19.0,1987-11-28 00:00:00
6761,3nQuDlaVZApyrG6tdsETe0,6.0,1987-12-19 00:00:00
6762,5UguZCOGmbDVoVwIjKgs11,29.0,1987-10-24 00:00:00
6763,2PoIKrT2WSEvJlJjlO6eKY,2.0,1987-12-19 00:00:00
6764,0HEmnAUT8PHznIAAmVXqFJ,1.0,1988-01-02 00:00:00
6765,16YKTrvkjSINdXEcAXaI4n,8.0,1987-12-12 00:00:00
6766,1x3Cgm0OyeembVTCjEEBbC,13.0,1987-12-12 00:00:00
6767,2StGNERHF46pIbWEQfmzkU,11.0,1987-12-05 00:00:00
6768,5rPnwpZpXK5aj87qCxxXND,37.0,1987-11-07 00:00:00
6769,6jJCk7oHNwyowOUaF3gXEu,4.0,1988-01-23 00:00:00
6770,0FTZsdgoiO81SxEZMyDawp,1.0,1988-01-16 00:00:00
6771,3c5WzouNho1HX2sYKZ260H,13.0,1988-01-02 00:00:00
6772,1NkoPsSffzDOir92bPzmML,6.0,1988-01-02 00:00:00
6773,1hssclNi1qplpIFgDykB0a,40.0,1987-10-31 00:00:00
6774,5eU8qMd0TpaLqTGDZJaLDs,1.0,1988-02-06 00:00:00
6775,7C6NcqS3fNDXLgP5L2Kbgp,27.0,1988-01-09 00:00:00
6776,5ASgCXXiZGSlbeI5QG7rvG,17.0,1988-01-16 00:00:00
6777,1ZvS1DmW1cF0oknYGCVNK7,3.0,1988-01-23 00:00:00
6778,0E8IiKUfS98p3cUbQgh3yO,21.0,1988-01-02 00:00:00
6779,2Y59wo8GD1ihrZncy3B0Or,9.0,1988-01-23 00:00:00
6780,2BBWbrIKyS8l393kI5EkMo,24.0,1987-12-19 00:00:00
6781,00YeHIJWLbvqgRxoAiec3G,1.0,1988-01-23 00:00:00
6782,0VTMEHoJrAZtF7PENNxcdE,8.0,1988-02-06 00:00:00
6783,5bO9BtgCnDc27XUM3T4m91,14.0,1988-02-13 00:00:00
6784,7eafuv44YprITfOdzfVLoU,3.0,1988-02-27 00:00:00
6785,0ZVVaj7xLZAavrQLkenPYG,15.0,1988-01-30 00:00:00
6786,3C6xVHlZ8Z7cAzt63xdxH3,2.0,1988-02-13 00:00:00
6787,0f24hVOA4gLM8imuvoQ0Uh,1.0,1988-02-20 00:00:00
6788,6i8ecOsx4J2Px1maiqzqoG,9.0,1988-02-13 00:00:00
6789,0GugYsbXWlfLOgsmtsdxzg,13.0,1988-02-20 00:00:00
6790,2rUHBIfbMBB92n1gSfSqwF,6.0,1988-02-06 00:00:00
6791,6oXa5pLk2L2ZfmeUPHxP35,4.0,1988-02-20 00:00:00
6792,7cm9QkrwSWH0scegcO8XZ2,7.0,1988-03-05 00:00:00
6793,5VTPFv2FabHrq96ljcF3Oo,19.0,1988-02-27 00:00:00
6794,3CqQIRZng2MVh3k1H2jHHN,8.0,1988-02-27 00:00:00
6795,7r4ZN8F22eBQeN0aMqwzgN,5.0,1987-12-26 00:00:00
6796,6zVXRnA6LkhMpHpJsyUbQv,7.0,1987-12-26 00:00:00
6797,1xvGuRbLxTkpb5UdUG7HME,14.0,1987-12-26 00:00:00
6798,5qMNvVFTJoTLkaXbudbVNF,16.0,1987-12-26 00:00:00
6799,6PgVUiPWcQxTNY0amxSEKq,21.0,1987-12-26 00:00:00
6800,1iIJqJ2TkadCzgxaDwu2Wd,31.0,1987-12-26 00:00:00
6801,4fgdmao6qyUZRE1M2HapES,23.0,1988-02-13 00:00:00
6802,0FutrWIUM5Mg3434asiwkp,1.0,1988-03-19 00:00:00
6803,7Jgz1CgFVfBmtYJ1lc0UXa,30.0,1988-02-06 00:00:00
6804,0L0T4tMAaGqLgIVj1MOj9t,1.0,1988-03-05 00:00:00
6805,4Izbs7Qd0mXaDtnX7X5p7o,2.0,1988-03-19 00:00:00
6806,2DlpVY9jR43GlK2M6XYcgM,34.0,1988-01-30 00:00:00
6807,13wQ3arfFztwlASWhx6RBg,4.0,1988-03-05 00:00:00
6808,4yXv2xk1QUEvldi34AXmLG,30.0,1988-02-20 00:00:00
6809,1lUJwCgnRnW9fFdEA52eTZ,14.0,1988-03-12 00:00:00
6810,2iXH35MhsqO5Ry8a7iptpJ,2.0,1988-04-02 00:00:00
6811,4v2FrTDC6TcMt8AUj6U6Uz,5.0,1988-04-02 00:00:00
6812,6TKjOo1YnLXVVQ0lkhnJx3,23.0,1988-02-27 00:00:00
6813,5sSXTZeLV25Byz0ryxoc4O,10.0,1988-03-26 00:00:00
6814,3A0wRQczzSNVtZfK8IBOMt,3.0,1988-04-09 00:00:00
6815,6cFGBqZhdunaq1QSeFcNxb,1.0,1988-04-02 00:00:00
6816,6EAlodKHBI1HxpSozNegwv,6.0,1988-04-09 00:00:00
6817,3v8vsQfMQio7ohYqFrEsaZ,1.0,1988-04-16 00:00:00
6818,38bP8r9yx49g6pdQ90NH1X,4.0,1988-04-23 00:00:00
6819,73hyTd7EOZHnxDNjCFUVav,22.0,1988-04-02 00:00:00
6820,13zOIGhFBoIdDVsMKsATUO,14.0,1988-04-16 00:00:00
6821,0Kpc3tRv7oC1pVPQV1ikiu,1.0,1988-05-07 00:00:00
6822,7mJq5UJOfh5yzyjCaiPaZH,10.0,1988-04-23 00:00:00
6823,3m4OWJ3Ovl0pXwT79bw94N,2.0,1988-04-23 00:00:00
6824,7l1lSaaIyUgIaKW5AoD9pN,38.0,1988-02-20 00:00:00
6825,393JVc7zJAiN6ov2H9vM0o,40.0,1988-02-27 00:00:00
6826,709znSutWha3sQdPgdSO00,1.0,1988-04-30 00:00:00
6827,7ujeMX32d72A3mcTytAlbv,6.0,1988-04-23 00:00:00
6828,0X5AlhZuECn39CfLlSiQSZ,32.0,1988-04-02 00:00:00
6829,6bN9fDpAkPA7qkAH6LmVlW,5.0,1988-05-07 00:00:00
6830,6SjSdJarNrFyHwiodGZR6E,7.0,1988-05-21 00:00:00
6831,3ICZte49haM8ID7H6LSSjb,11.0,1988-04-23 00:00:00
6832,1SQJ830OE5ryvJxytrrB2S,38.0,1988-03-05 00:00:00
6833,5dyd91BtvCVFWVrDB5xzx8,31.0,1988-04-09 00:00:00
6834,6WoN3Qbw1FfayeJy09rFzR,17.0,1988-04-30 00:00:00
6835,63Nvv3yXMosxHpQzNsNBOp,3.0,1988-03-12 00:00:00
6836,2iCTC5llCMML8tQq2jvk4a,10.0,1988-03-12 00:00:00
6837,5MUmSoCi7ia09vhztFqk30,11.0,1988-04-02 00:00:00
6838,03um9pJ7fVPbIOgAfbdfqo,3.0,1988-05-14 00:00:00
6839,0PzZtgLBw9nr6JdAC1QzdA,28.0,1988-04-02 00:00:00
6840,2vE3Mc1AsQRMWELaCY0ZEp,20.0,1988-04-16 00:00:00
6841,3ApyzBQoR5c6vSyMlUwrwI,3.0,1988-05-07 00:00:00
6842,3bTs8B3BQe3KwP5WQiN08h,1.0,1988-05-21 00:00:00
6843,6NbCwqi9V4062135yLZPw3,20.0,1988-04-23 00:00:00
6844,07LH8HiFet8TrnEvMJjiQD,19.0,1988-05-07 00:00:00
6845,1kCDxLOz1abPEbVtFBpkl1,3.0,1988-06-04 00:00:00
6846,49qze36Tt5MXHhovOfdUfK,10.0,1988-05-21 00:00:00
6847,03Y9Gez0KGG8zYY3KWIqdk,2.0,1988-06-04 00:00:00
6848,70RPjUR5l0jmBQndfNXP0z,6.0,1988-06-04 00:00:00
6849,2QfjV18pg4Ye7Vo4TsSobq,8.0,1988-05-21 00:00:00
6850,2SWn864dJI5RNyrp3F4Kp1,4.0,1988-05-21 00:00:00
6851,0s4oyRzaYgi8L1djUKlpXl,5.0,1988-05-28 00:00:00
6852,2QzlrpzRLKqIi6guXkBRCc,27.0,1988-04-30 00:00:00
6853,6ikszeLQWalfkjKCQmeD9v,16.0,1988-05-28 00:00:00
6854,4tcRxE0u4DESAjidCNYD2i,1.0,1988-06-11 00:00:00
6855,2gAVqh3IRxWI8tBYT52SSP,20.0,1988-05-28 00:00:00
6856,4wU74pLflJoS9UpWKUiFRN,3.0,1988-06-11 00:00:00
6857,0RftWElZRwT8MSao8GOXYB,24.0,1988-05-07 00:00:00
6858,7v3CQmWkVxDuGhmuewoWy0,32.0,1988-05-07 00:00:00
6859,6iGdQAFU2oqBuO51Pbi5Xe,1.0,1988-06-18 00:00:00
6860,7k4uHnOdJViC6EBvcvzJZJ,38.0,1988-04-23 00:00:00
6861,4lBfaI3jJYCQpXEE7R1rRk,33.0,1988-05-21 00:00:00
6862,2Up1xJloI7LjHdmxLriTMJ,40.0,1988-04-23 00:00:00
6863,7wZeLMtTPHYcYjB2WvFe9k,13.0,1988-06-11 00:00:00
6864,7D8LfO2ijOq9DnaVntnc3Q,10.0,1988-07-02 00:00:00
6865,1J3ULFNLHduuIXYoVJ2RNt,7.0,1988-06-18 00:00:00
6866,3sasIFIs1FUbB9gp03JUts,4.0,1988-07-02 00:00:00
6867,0Go8viycTQ8NVhEjTqoVlm,1.0,1988-06-25 00:00:00
6868,1acz4dYqwZTZw6TgRBmmf2,7.0,1988-07-16 00:00:00
6869,0kFM6t9htbB53Dg8frGDGh,9.0,1988-06-25 00:00:00
6870,5LOYN0nX5filYLu1eOuDqA,33.0,1988-06-04 00:00:00
6871,2XU2mXxRubAonnGbv1Zp42,1.0,1988-07-16 00:00:00
6872,1QAa7FHhAmEJfy4rn8bhBR,29.0,1988-05-28 00:00:00
6873,15Hgsooff9mLjxUhg2uXZz,8.0,1988-06-18 00:00:00
6874,7mumZwvhbGDcEgLFlc9jdE,1.0,1988-07-02 00:00:00
6875,1NW32mer4GFgDvDZ0idTUt,12.0,1988-06-18 00:00:00
6876,2RYMRL56R78jTqXe1CJ6KV,14.0,1988-07-02 00:00:00
6877,0LN0ASTtcGIbNTnjSHG6eO,2.0,1988-07-23 00:00:00
6878,1RCtHLyq1xIbgGMrYRrKJ2,23.0,1988-06-25 00:00:00
6879,1ci5FGk5faD2gWyYl995yw,2.0,1988-07-16 00:00:00
6880,2bxY1baYlyXNzmjOkFvqId,3.0,1988-07-23 00:00:00
6881,3G3lahQSMk4BHnap1i853u,26.0,1988-07-02 00:00:00
6882,2dbW6hmCpYktnaVFyWhvxj,11.0,1988-07-16 00:00:00
6883,6vejDalRlBqPrr7s3iwi9U,21.0,1988-07-09 00:00:00
6884,3F2YXxSOC9dPmxXdrh6mYl,1.0,1988-07-23 00:00:00
6885,1cVXMYFOGZHKqoj5pKTtpi,2.0,1988-08-13 00:00:00
6886,0JLs1fUzd5SxyCB9WyICpb,9.0,1988-07-30 00:00:00
6887,1Buam6o4hPKo8rN3vXBr23,30.0,1988-06-25 00:00:00
6888,2IrYe0ujpNJ5Pz0fXCcmWc,14.0,1988-07-16 00:00:00
6889,31HhcRSNcS8Rgv9ldIfh66,3.0,1988-08-20 00:00:00
6890,0xsvvo4F8Qs67gwKdPQevF,35.0,1988-07-02 00:00:00
6891,2QlPByrmEO9XciNBXCrawR,1.0,1988-08-20 00:00:00
6892,3sqhPpGhcz4PPQCG14Swjg,31.0,1988-06-25 00:00:00
6893,5VlYEcFTCFLYZ3bSwaDpag,12.0,1988-07-30 00:00:00
6894,1CNcBAH4LLTl1dNlG70y4g,6.0,1988-07-30 00:00:00
6895,33cj1r9eiekVd6JctjKHSM,12.0,1988-08-06 00:00:00
6896,1OK4hVcucqYKMU9Ipb3dtx,6.0,1988-08-13 00:00:00
6897,790ubVxlXH7JaBnXSZayk9,21.0,1988-07-16 00:00:00
6898,1y748kOQshZECWk5MddfOv,20.0,1988-07-16 00:00:00
6899,7cje1GTEFByjRcpdeyN3Xq,38.0,1988-06-25 00:00:00
6900,6IokZAcz9wZJMbfaXAROEx,10.0,1988-08-20 00:00:00
6901,7aq6KSjcbXbTQZIQTdx4Gw,11.0,1988-08-13 00:00:00
6902,2OSgDGPwt4Y5uRzNO1Bx11,4.0,1988-09-03 00:00:00
6903,2nzPzkGP9QSZ1lqvXTfyzT,1.0,1988-09-03 00:00:00
6904,2M9ro2krNb7nr7HSprkEgo,3.0,1988-09-10 00:00:00
6905,0bSr5pybJSlgG5OZH441gF,1.0,1988-09-24 00:00:00
6906,5k9zI2SlqYpbFBYQifupAO,36.0,1988-07-09 00:00:00
6907,07IPCjbO0uTagS8ZxZevcK,35.0,1988-07-16 00:00:00
6908,019LymYgh7wHQaInMdZd0Z,36.0,1988-07-16 00:00:00
6909,60iNCdO3iDf3YcMb63yPck,9.0,1988-09-10 00:00:00
6910,6XpczhG192lULA9i4JLqKJ,9.0,1988-09-03 00:00:00
6911,6F6yBm5G90IuR6tqNfsCRd,8.0,1988-07-30 00:00:00
6912,2QJhQyTgZdM4eqdxdcOxrN,10.0,1988-07-30 00:00:00
6913,7egxDkaA0A2vXaB6p7zJvo,13.0,1988-07-30 00:00:00
6914,4MhTFsyqIJnjsOweVcU8ug,25.0,1988-07-30 00:00:00
6915,5vCDbsg6i5SpOom5Iinph4,29.0,1988-07-30 00:00:00
6916,0WBHEpJjcLd0tkuoClGboV,28.0,1988-07-30 00:00:00
6917,5rxle88l4NIFjo6uqYtcHf,33.0,1988-07-30 00:00:00
6918,3Zzb3YPzYL1vRtLF0IlDWp,32.0,1988-07-30 00:00:00
6919,6aNNIp8EifnyqZzyLlHd45,37.0,1988-07-30 00:00:00
6920,68GLjlx2w8D1HtUHtqZ3mY,4.0,1988-09-10 00:00:00
6921,2cfhhgH9Szq3IzsLOl4odR,3.0,1988-09-17 00:00:00
6922,7ttAAvkXzs3IC1Qm3H1N3k,2.0,1988-10-01 00:00:00
6923,0YDISXq5xIBIrfKsTLhvVN,17.0,1988-08-27 00:00:00
6924,2HXixVqzzm9rEUIMAWzshl,4.0,1988-10-01 00:00:00
6925,7xHYQboEmdZXWuXpJf9h30,25.0,1988-08-13 00:00:00
6926,4ZYCwq1EMPY5zZt195ARWg,24.0,1988-08-20 00:00:00
6927,0av3wRx3vjYgR8ZXJ793iU,35.0,1988-08-06 00:00:00
6928,1TADmAmV0jP5sCW6Pvh1Pu,33.0,1988-08-13 00:00:00
6929,4g2TNvnLKj3UPeuoJEZ1gM,35.0,1988-08-20 00:00:00
6930,33a9wxJoUW2FKNbd34mwuW,6.0,1988-10-08 00:00:00
6931,6iCCvEH7xhkcsFTXnLVLIK,1.0,1988-10-08 00:00:00
6932,4SEq9yM6mso0oRvkJwSybS,24.0,1988-08-27 00:00:00
6933,7AxqfuOFVg1IMMtXorffGm,9.0,1988-09-24 00:00:00
6934,26yUowNF67egVupWlVxcQK,32.0,1988-08-27 00:00:00
6935,5MdaYkcPOlyEX56YjlQhZJ,7.0,1988-10-15 00:00:00
6936,24evA71Fq0cHhjinJAzEHI,12.0,1988-10-01 00:00:00
6937,4gLW2ghP3Vs47iDqDxfGt0,8.0,1988-10-29 00:00:00
6938,7eS5zXLZ3OQ84F8Skbx527,8.0,1988-10-15 00:00:00
6939,3a2DeW7Ukrjc0DzJJDMuFL,16.0,1988-10-22 00:00:00
6940,1qQSRy9DjrGh3jtsSCU6B1,5.0,1988-10-29 00:00:00
6941,4Mq8m1rgMittyGnP5ty36Q,18.0,1988-10-01 00:00:00
6942,08B9A4CTyVlJUKmKeGnv5W,30.0,1988-09-24 00:00:00
6943,5OHUTC4EvTbL0DuZQRIGGX,1.0,1988-10-29 00:00:00
6944,4Qn1QhHhUT01LfpBnC7xnf,1.0,1988-11-12 00:00:00
6945,7CWSuqxO78yfJXOsFaep67,21.0,1988-10-08 00:00:00
6946,5DpC0P3GaP2NBFnRgmU5Ex,2.0,1988-11-12 00:00:00
6947,1YmeEtyZn7E0J5Z4C4lxpi,34.0,1988-09-17 00:00:00
6948,3jaUZhLiZOcgoJiGGd3hFD,4.0,1988-11-12 00:00:00
6949,62oGUBJQGPa3emMGMejBhm,2.0,1988-12-10 00:00:00
6950,2XCeE9nx3pRQT8FQMQKCVP,37.0,1988-09-24 00:00:00
6951,33ysu7rt47MiUIFOEiSKEV,33.0,1988-10-01 00:00:00
6952,48p5E25cFPanxuwCTmTpuL,8.0,1988-12-17 00:00:00
6953,0ZbYgFfUB0GZH2nFEH9DVO,1.0,1988-11-26 00:00:00
6954,5LUlTP9DgUKZR1dFJ2EMpW,5.0,1989-01-07 00:00:00
6955,1EsN2D481Q3E8vz68nkNoA,13.0,1988-11-12 00:00:00
6956,3IDlyeCThsxwAz8E5kUtpo,33.0,1988-10-22 00:00:00
6957,5CKG1f9pcLg393gEkBJRKa,2.0,1988-11-26 00:00:00
6958,5VpJrXw5GRP0tSFXAzrRM5,1.0,1988-12-17 00:00:00
6959,5ngyHuTvBybDCKZ36X8UuU,25.0,1988-10-22 00:00:00
6960,3Pba5taRKCsgkXyHycA0OX,3.0,1988-12-17 00:00:00
6961,4ZCaO5I6XdIHb0X2UwNDtZ,4.0,1988-11-26 00:00:00
6962,3MrWnFHZd9uZiVXwoZOxqd,7.0,1988-12-31 00:00:00
6963,7s6gDjinXpoWQ9VXQdlqmr,21.0,1988-11-05 00:00:00
6964,2mEk0VdrbDJ11DBC6Y92mh,19.0,1988-11-26 00:00:00
6965,37A5wFomo4EVz5tGInAynI,10.0,1988-12-17 00:00:00
6966,2bKTM9zRve0Qd8tYYEwtB8,36.0,1988-10-22 00:00:00
6967,6M0HMy7UhtlPYTlpaW4qRk,14.0,1988-12-03 00:00:00
6968,4dMqwWan9q0BLHkk7IEgk6,24.0,1988-12-03 00:00:00
